Time,windspeed,pressure,radiation,temp
2021-04-10 19:00:00,8.4,100984,0,3.59
2021-04-10 20:00:00,8.15,100961,0,3.4
2021-04-10 21:00:00,8.11,100935,0,3.25
2021-04-10 22:00:00,8.16,100914,0,3.09
2021-04-10 23:00:00,7.62,100950,5.43E-11,2.95
2021-04-11 00:00:00,8.07,100960,5.43E-11,2.85
2021-04-11 01:00:00,8.11,100940,5.43E-11,2.8
2021-04-11 02:00:00,7.85,100966,-1.60E-10,2.8
2021-04-11 03:00:00,7.52,100995,203,2.79
2021-04-11 04:00:00,7.43,101053,61109,3.07
2021-04-11 05:00:00,7.59,101101,186100,3.79
2021-04-11 06:00:00,8.05,101181,545496,4.88
2021-04-11 07:00:00,7.97,101239,929858,5.98
2021-04-11 08:00:00,7.8,101313,1300884,7
2021-04-11 09:00:00,7.55,101365,1397086,7.69
2021-04-11 10:00:00,7.81,101415,1465053,8.37
2021-04-11 11:00:00,7.66,101485,1629019,9.43
2021-04-11 12:00:00,7.46,101551,1683007,9.71
2021-04-11 13:00:00,7.37,101598,1500092,9.24
2021-04-11 14:00:00,7.24,101634,1177329,8.11
2021-04-11 15:00:00,7.02,101702,770895,6.5
2021-04-11 16:00:00,5.97,101790,328552,4.48
2021-04-11 17:00:00,4.94,101905,27387,2.54
2021-04-11 18:00:00,4.79,101979,0.145,1.34
2021-04-11 19:00:00,4.56,102052,0,0.663
2021-04-11 20:00:00,4.51,102093,0,0.407
2021-04-11 21:00:00,4.5,102129,0,0.68
2021-04-11 22:00:00,4.34,102184,0,0.91
2021-04-11 23:00:00,4.58,102224,5.40E-11,0.226
2021-04-12 00:00:00,4.46,102279,5.40E-11,0.629
2021-04-12 01:00:00,4.46,102300,5.40E-11,0.869
2021-04-12 02:00:00,4.43,102321,-1.60E-10,0.932
2021-04-12 03:00:00,4.27,102361,1651,0.75
2021-04-12 04:00:00,4.21,102412,178866,1.8
2021-04-12 05:00:00,4.96,102490,608207,3.74
2021-04-12 06:00:00,5.37,102545,1023907,5.98
2021-04-12 07:00:00,6.17,102548,1378863,7.85
2021-04-12 08:00:00,6.31,102604,1413420,8.1
2021-04-12 09:00:00,6.58,102640,1728313,9.19
2021-04-12 10:00:00,6.6,102661,1757532,9.04
2021-04-12 11:00:00,7.22,102746,2385415,10.9
2021-04-12 12:00:00,7.28,102732,1989057,9.7
2021-04-12 13:00:00,7.12,102727,1468992,8.96
2021-04-12 14:00:00,6.93,102761,1180692,7.87
2021-04-12 15:00:00,6.68,102810,784428,6.23
2021-04-12 16:00:00,5.71,102828,351470,4.15
2021-04-12 17:00:00,5.11,102910,30872,2.23
2021-04-12 18:00:00,5.01,102915,-0.065,1.27
2021-04-12 19:00:00,4.97,102931,0,0.831
2021-04-12 20:00:00,5.07,102950,0,0.612
2021-04-12 21:00:00,5.12,102997,0,0.844
2021-04-12 22:00:00,4.99,103027,0,1.16
2021-04-12 23:00:00,5.18,103032,5.40E-11,0.645
2021-04-13 00:00:00,5.24,103029,5.40E-11,0.792
2021-04-13 01:00:00,5.25,103037,5.40E-11,0.892
2021-04-13 02:00:00,5.1,103055,-1.60E-10,0.902
2021-04-13 03:00:00,4.84,103100,2417,0.691
2021-04-13 04:00:00,4.47,103154,185337,1.88
2021-04-13 05:00:00,4.01,103257,721894,4.73
2021-04-13 06:00:00,4.51,103285,1293331,8.32
2021-04-13 07:00:00,4.99,103272,1748950,10.9
2021-04-13 08:00:00,5.04,103275,2086028,12.7
2021-04-13 09:00:00,5.17,103265,2230759,13.6
2021-04-13 10:00:00,5.47,103241,2275272,13.7
2021-04-13 11:00:00,5.85,103228,2250890,13.2
2021-04-13 12:00:00,6.04,103176,1961228,11.7
2021-04-13 13:00:00,5.86,103175,1698493,11.8
2021-04-13 14:00:00,5.78,103144,1330438,10.2
2021-04-13 15:00:00,6.2,103108,866829,8.63
2021-04-13 16:00:00,4.23,103175,382166,5.73
2021-04-13 17:00:00,3.6,103219,37029,3.1
2021-04-13 18:00:00,4.66,103151,-0.39,3.01
2021-04-13 19:00:00,2.74,103256,0,0.49
2021-04-13 20:00:00,2.48,103248,0,-0.062
2021-04-13 21:00:00,3.37,103192,0,0.805
2021-04-13 22:00:00,2.18,103224,0,-0.52
2021-04-13 23:00:00,2.28,103159,5.39E-11,-0.79
2021-04-14 00:00:00,2.94,103121,5.39E-11,0.239
2021-04-14 01:00:00,2.41,103127,5.40E-11,-0.25
2021-04-14 02:00:00,2.22,103129,-1.60E-10,0.0143
2021-04-14 03:00:00,2.88,103100,5124,0.467
2021-04-14 04:00:00,3.05,103161,219685,1.6
2021-04-14 05:00:00,2.42,103216,717413,4.72
2021-04-14 06:00:00,3.12,103171,1235424,5.81
2021-04-14 07:00:00,3.02,103241,1598566,10.8
2021-04-14 08:00:00,2.97,103246,1757421,12.2
2021-04-14 09:00:00,3.4,103147,1779574,11
2021-04-14 10:00:00,4.08,103157,1822959,12.9
2021-04-14 11:00:00,5.01,103120,1823981,12.4
2021-04-14 12:00:00,5.68,103072,1697214,10.8
2021-04-14 13:00:00,6.51,103088,1530014,10.1
2021-04-14 14:00:00,6.5,103077,1192444,8.81
2021-04-14 15:00:00,6.94,103027,764401,7.89
2021-04-14 16:00:00,5.35,103115,348123,5.19
2021-04-14 17:00:00,5.46,103103,39634,3.12
2021-04-14 18:00:00,7.19,103045,0.167,3.34
2021-04-14 19:00:00,5.04,103133,0,1.17
2021-04-14 20:00:00,4.57,103136,0,0.953
2021-04-14 21:00:00,6.25,103089,0,1.74
2021-04-14 22:00:00,3.59,103118,0,0.501
2021-04-14 23:00:00,3.04,103053,5.40E-11,0.645
2021-04-15 00:00:00,4.89,103022,5.40E-11,1.35
2021-04-15 01:00:00,3.12,103065,5.40E-11,0.108
2021-04-15 02:00:00,2.94,103084,-1.60E-10,-0.18
2021-04-15 03:00:00,3.83,103041,7543,0.931
2021-04-15 04:00:00,2.72,103140,238145,1.55
2021-04-15 05:00:00,2.53,103195,777242,5.02
2021-04-15 06:00:00,3.62,103122,1367053,6.17
2021-04-15 07:00:00,3.59,103210,1841278,11.5
2021-04-15 08:00:00,4.08,103213,2127887,13
2021-04-15 09:00:00,4.2,103129,2209188,10.9
2021-04-15 10:00:00,4.23,103154,2141891,13.7
2021-04-15 11:00:00,3.9,103104,1867017,13.5
2021-04-15 12:00:00,4.29,103061,1685161,12.1
2021-04-15 13:00:00,4.35,103068,1469987,11.9
2021-04-15 14:00:00,4.87,103042,1110010,10.6
2021-04-15 15:00:00,5.51,103002,769533,9.27
2021-04-15 16:00:00,5.04,103056,336895,6.66
2021-04-15 17:00:00,5.43,103063,37207,4.85
2021-04-15 18:00:00,6.96,103035,0.295,4.52
2021-04-15 19:00:00,6.06,103134,0,2.53
2021-04-15 20:00:00,5.9,103116,0,1.75
2021-04-15 21:00:00,7.38,103075,0,2.25
2021-04-15 22:00:00,5.16,103094,0,0.571
2021-04-15 23:00:00,5.24,103039,5.39E-11,0.323
2021-04-16 00:00:00,6.47,102973,5.39E-11,1.22
2021-04-16 01:00:00,5.05,102999,5.39E-11,0.000331
2021-04-16 02:00:00,4.83,102996,-1.60E-10,-0.08
2021-04-16 03:00:00,5.59,102951,11569,0.903
2021-04-16 04:00:00,4.4,103012,293084,1.91
2021-04-16 05:00:00,3.97,102989,793377,5.66
2021-04-16 06:00:00,5.3,102952,1373591,6.85
2021-04-16 07:00:00,4.5,103003,1893390,13.1
2021-04-16 08:00:00,5.57,102995,2240549,14.8
2021-04-16 09:00:00,5.96,102918,2436098,12.8
2021-04-16 10:00:00,5.84,102917,2504990,16.1
2021-04-16 11:00:00,5.65,102852,2475803,16.3
2021-04-16 12:00:00,6.1,102803,2191387,13.9
2021-04-16 13:00:00,6.12,102775,1861752,14.4
2021-04-16 14:00:00,6.56,102753,1430044,12.7
2021-04-16 15:00:00,7.47,102722,939182,10.7
2021-04-16 16:00:00,6.16,102791,420750,8.25
2021-04-16 17:00:00,6.28,102792,49581,6.17
2021-04-16 18:00:00,8.11,102775,0.0898,5.69
2021-04-16 19:00:00,6.4,102841,0,3.71
2021-04-16 20:00:00,6.19,102855,0,2.94
2021-04-16 21:00:00,7.57,102837,0,3.19
2021-04-16 22:00:00,5.72,102867,0,1.75
2021-04-16 23:00:00,6.01,102842,5.39E-11,1.69
2021-04-17 00:00:00,7.19,102780,5.39E-11,2.38
2021-04-17 01:00:00,5.37,102821,5.39E-11,0.94
2021-04-17 02:00:00,5.23,102793,-1.60E-10,0.637
2021-04-17 03:00:00,6.89,102737,15548,1.76
2021-04-17 04:00:00,5.4,102775,310538,2.74
2021-04-17 05:00:00,4.86,102760,825526,6.82
2021-04-17 06:00:00,6.93,102734,1393842,7.57
2021-04-17 07:00:00,5.79,102775,1908400,13.4
2021-04-17 08:00:00,6.06,102751,2263514,15.3
2021-04-17 09:00:00,6.71,102660,2430880,13.5
2021-04-17 10:00:00,5.59,102633,2530655,17.4
2021-04-17 11:00:00,5.77,102593,2414538,17.3
2021-04-17 12:00:00,6.76,102517,2219505,14.7
2021-04-17 13:00:00,6.4,102499,1887639,15.5
2021-04-17 14:00:00,6.87,102471,1432290,13.6
2021-04-17 15:00:00,7.59,102413,915266,11.3
2021-04-17 16:00:00,6.2,102475,409203,8.76
2021-04-17 17:00:00,5.2,102482,52813,6.4
2021-04-17 18:00:00,6.71,102393,0.8,6.04
2021-04-17 19:00:00,4.65,102457,0,3.9
2021-04-17 20:00:00,4.24,102463,0,3.07
2021-04-17 21:00:00,5.5,102409,0,3.53
2021-04-17 22:00:00,3.86,102448,0,2.11
2021-04-17 23:00:00,3.57,102387,5.39E-11,1.78
2021-04-18 00:00:00,3.92,102347,5.39E-11,2.6
2021-04-18 01:00:00,3.4,102373,5.39E-11,1.25
2021-04-18 02:00:00,3.4,102340,-1.60E-10,1.12
2021-04-18 03:00:00,3.42,102283,14278,2.46
2021-04-18 04:00:00,2.52,102365,248600,3.45
2021-04-18 05:00:00,1.76,102378,636799,6.8
2021-04-18 06:00:00,2.54,102317,1049159,8.17
2021-04-18 07:00:00,2.16,102367,1517948,14.8
2021-04-18 08:00:00,2.86,102372,2006569,17.6
2021-04-18 09:00:00,3.15,102281,2298946,15.8
2021-04-18 10:00:00,3.62,102288,2473505,20.8
2021-04-18 11:00:00,4,102275,2074487,19.6
2021-04-18 12:00:00,4.2,102202,1730807,16.8
2021-04-18 13:00:00,4.79,102213,1446142,17.1
2021-04-18 14:00:00,4.83,102191,1250805,15.9
2021-04-18 15:00:00,5.45,102131,888511,13.5
2021-04-18 16:00:00,4.79,102207,409849,11.6
2021-04-18 17:00:00,5.33,102244,55334,9.47
2021-04-18 18:00:00,6.58,102199,0.353,8.46
2021-04-18 19:00:00,5.38,102273,-0.29,6.96
2021-04-18 20:00:00,5.32,102260,0,6.33
2021-04-18 21:00:00,6.48,102216,0,5.95
2021-04-18 22:00:00,4.95,102209,0,5.71
2021-04-18 23:00:00,4.82,102160,5.39E-11,4.96
2021-04-19 00:00:00,5.39,102111,5.39E-11,4.91
2021-04-19 01:00:00,4.72,102081,5.39E-11,4.19
2021-04-19 02:00:00,4.63,102083,-1.60E-10,4.23
2021-04-19 03:00:00,4.97,102054,11925,4.95
2021-04-19 04:00:00,4.23,102093,163669,6.23
2021-04-19 05:00:00,3.71,102097,403166,8.18
2021-04-19 06:00:00,4.6,102076,625776,8.39
2021-04-19 07:00:00,3.66,102132,1094052,11.9
2021-04-19 08:00:00,3.77,102136,1554277,14.5
2021-04-19 09:00:00,4.28,102047,1821916,14.1
2021-04-19 10:00:00,4.22,102084,1804513,16.3
2021-04-19 11:00:00,4,102045,2025803,17.8
2021-04-19 12:00:00,4.17,101965,1768673,15.9
2021-04-19 13:00:00,3.57,101956,1533714,16.8
2021-04-19 14:00:00,3.38,101927,1274465,15.9
2021-04-19 15:00:00,3.7,101884,818734,13.6
2021-04-19 16:00:00,3.13,101935,414089,12.2
2021-04-19 17:00:00,3.11,101933,65075,9.72
2021-04-19 18:00:00,3.67,101897,-0.45,9.2
2021-04-19 19:00:00,2.98,101989,0.639,7.99
2021-04-19 20:00:00,3.02,101984,0,7.36
2021-04-19 21:00:00,3.84,101924,0,7.12
2021-04-19 22:00:00,3.15,101958,0,7.04
2021-04-19 23:00:00,3.09,101929,5.39E-11,5.53
2021-04-20 00:00:00,3.32,101865,5.39E-11,5.99
2021-04-20 01:00:00,3.12,101866,5.39E-11,4.96
2021-04-20 02:00:00,2.98,101844,-1.60E-10,4.59
2021-04-20 03:00:00,2.98,101810,22948,5.56
2021-04-20 04:00:00,2.67,101825,325533,6.55
2021-04-20 05:00:00,1.93,101865,821871,10.4
2021-04-20 06:00:00,2.47,101830,1344453,11.8
2021-04-20 07:00:00,1.93,101863,1876783,19
2021-04-20 08:00:00,2.11,101855,2322991,21.7
2021-04-20 09:00:00,2.03,101778,2534556,18.8
2021-04-20 10:00:00,1.95,101777,2403763,23
2021-04-20 11:00:00,2.56,101743,2164424,22
2021-04-20 12:00:00,2.36,101679,1907690,19.3
2021-04-20 13:00:00,3.07,101670,1618478,19.8
2021-04-20 14:00:00,3.14,101651,1275380,18.5
2021-04-20 15:00:00,3.97,101605,933099,15.3
2021-04-20 16:00:00,3.97,101635,462453,13.8
2021-04-20 17:00:00,4.77,101676,73272,11
2021-04-20 18:00:00,5.33,101642,-0.42,9.74
2021-04-20 19:00:00,4.54,101719,0.136,8.21
2021-04-20 20:00:00,4.16,101724,0,7.4
2021-04-20 21:00:00,4.69,101684,0,7.06
2021-04-20 22:00:00,3.61,101692,0,6.05
2021-04-20 23:00:00,3.71,101688,5.39E-11,5.06
2021-04-21 00:00:00,3.96,101662,5.39E-11,5.94
2021-04-21 01:00:00,4.14,101698,5.39E-11,4.77
2021-04-21 02:00:00,4.63,101710,-1.60E-10,5.13
2021-04-21 03:00:00,4.62,101665,14020,6.47
2021-04-21 04:00:00,4.92,101767,151670,7.17
2021-04-21 05:00:00,5.7,101783,389769,8.96
2021-04-21 06:00:00,6.3,101765,633490,9.53
2021-04-21 07:00:00,6.37,101892,982362,12.6
2021-04-21 08:00:00,6.54,101942,1384540,14.3
2021-04-21 09:00:00,7.71,101900,1786983,13.2
2021-04-21 10:00:00,7.12,101977,2172863,16.4
2021-04-21 11:00:00,7.44,101955,2284918,16.8
2021-04-21 12:00:00,8.15,101931,2170188,14.7
2021-04-21 13:00:00,7.85,101982,1958724,15.4
2021-04-21 14:00:00,8.13,102017,1537064,13.7
2021-04-21 15:00:00,8.85,101992,1009472,11.3
2021-04-21 16:00:00,7.92,102113,472627,8.93
2021-04-21 17:00:00,7.27,102177,75195,6.69
2021-04-21 18:00:00,8.38,102122,0.896,6.17
2021-04-21 19:00:00,6.11,102261,-0.53,4.32
2021-04-21 20:00:00,5.67,102296,0,3.47
2021-04-21 21:00:00,7.16,102284,0,3.48
2021-04-21 22:00:00,5.09,102377,0,2.22
2021-04-21 23:00:00,5.48,102383,5.39E-11,1.92
2021-04-22 00:00:00,6.52,102352,5.39E-11,2.33
2021-04-22 01:00:00,4.84,102411,5.39E-11,1.39
2021-04-22 02:00:00,4.68,102440,-1.60E-10,1.27
2021-04-22 03:00:00,6.11,102416,32436,2.17
2021-04-22 04:00:00,4.79,102512,331945,4.2
2021-04-22 05:00:00,5.11,102611,912951,8.1
2021-04-22 06:00:00,6.7,102548,1395050,8.06
2021-04-22 07:00:00,6.36,102641,1781369,12.9
2021-04-22 08:00:00,6.26,102640,2167858,15
2021-04-22 09:00:00,6.47,102595,2461698,13.5
2021-04-22 10:00:00,6.02,102673,2611401,17.7
2021-04-22 11:00:00,5.95,102649,2682949,17.9
2021-04-22 12:00:00,6.42,102613,2415392,15
2021-04-22 13:00:00,6.16,102638,2074568,16.2
2021-04-22 14:00:00,6.37,102650,1603438,14.3
2021-04-22 15:00:00,7.07,102648,1060203,11.5
2021-04-22 16:00:00,6.12,102736,512529,9.15
2021-04-22 17:00:00,5.48,102734,87272,6.45
2021-04-22 18:00:00,6.44,102716,-0.64,5.88
2021-04-22 19:00:00,4.72,102806,1,3.63
2021-04-22 20:00:00,4.2,102809,0,2.67
2021-04-22 21:00:00,5.6,102775,0,2.76
2021-04-22 22:00:00,3.15,102851,0,1.45
2021-04-22 23:00:00,3.47,102796,5.39E-11,0.843
2021-04-23 00:00:00,4.68,102789,5.39E-11,1.69
2021-04-23 01:00:00,3.13,102861,-1.10E-10,0.696
2021-04-23 02:00:00,3.05,102863,0,0.76
2021-04-23 03:00:00,4.14,102832,39567,1.71
2021-04-23 04:00:00,3.03,102961,362477,3.83
2021-04-23 05:00:00,2.41,103039,889544,8.06
2021-04-23 06:00:00,3.87,102971,1334427,8.53
2021-04-23 07:00:00,3.05,103071,1782496,14.8
2021-04-23 08:00:00,3.25,103067,2254753,17.3
2021-04-23 09:00:00,3.8,102972,2601427,15.2
2021-04-23 10:00:00,3.96,103006,2742479,20
2021-04-23 11:00:00,3.89,102956,2739675,20.2
2021-04-23 12:00:00,4.36,102912,2508649,16.6
2021-04-23 13:00:00,4.49,102909,2131986,18
2021-04-23 14:00:00,4.62,102894,1642768,16
2021-04-23 15:00:00,4.78,102833,1085712,13
2021-04-23 16:00:00,4.95,102906,527810,10.5
2021-04-23 17:00:00,5.37,102862,98131,7.95
2021-04-23 18:00:00,6.08,102851,-0.32,7.08
2021-04-23 19:00:00,5.53,102913,0.219,5.16
2021-04-23 20:00:00,5.09,102911,0,4.27
2021-04-23 21:00:00,6.22,102887,0,4.12
2021-04-23 22:00:00,4.36,102926,0,3.04
2021-04-23 23:00:00,4.02,102900,5.39E-11,2.42
2021-04-24 00:00:00,4.83,102850,5.39E-11,2.91
2021-04-24 01:00:00,3.71,102896,-1.10E-10,1.74
2021-04-24 02:00:00,3.7,102869,0,1.7
2021-04-24 03:00:00,4.45,102822,37568,2.86
2021-04-24 04:00:00,3.43,102872,307962,4.59
2021-04-24 05:00:00,3.49,102912,792270,8.5
2021-04-24 06:00:00,5.63,102859,1266199,8.79
2021-04-24 07:00:00,4.65,102937,1739735,14.1
2021-04-24 08:00:00,4.74,102940,2161305,16
2021-04-24 09:00:00,5.6,102848,2324185,13.8
2021-04-24 10:00:00,5.6,102839,2322466,17.5
2021-04-24 11:00:00,6.42,102823,2159499,17.1
2021-04-24 12:00:00,6.95,102783,2008424,14.4
2021-04-24 13:00:00,7.31,102759,1775473,15.2
2021-04-24 14:00:00,7.56,102753,1375421,13.5
2021-04-24 15:00:00,7.98,102722,942108,11.3
2021-04-24 16:00:00,6.83,102762,499676,9.26
2021-04-24 17:00:00,6.66,102757,98838,7.28
2021-04-24 18:00:00,8.06,102739,-0.68,6.64
2021-04-24 19:00:00,6.59,102808,0.83,5.16
2021-04-24 20:00:00,6.17,102817,0,4.54
2021-04-24 21:00:00,7.44,102814,0,4.2
2021-04-24 22:00:00,5.03,102842,0,3.98
2021-04-24 23:00:00,5.13,102814,5.39E-11,3.22
2021-04-25 00:00:00,6.86,102776,5.39E-11,2.99
2021-04-25 01:00:00,4.96,102803,-1.10E-10,2.61
2021-04-25 02:00:00,5.13,102796,0,2.5
2021-04-25 03:00:00,6.82,102753,42408,2.74
2021-04-25 04:00:00,4.99,102778,335930,5.05
2021-04-25 05:00:00,5.77,102816,923813,8.47
2021-04-25 06:00:00,7.07,102791,1335817,8.11
2021-04-25 07:00:00,5.95,102857,1775669,13.1
2021-04-25 08:00:00,5.79,102830,2212635,15.3
2021-04-25 09:00:00,6.43,102758,2587528,13.9
2021-04-25 10:00:00,5.22,102774,2720906,18.6
2021-04-25 11:00:00,5.41,102764,2701950,18.4
2021-04-25 12:00:00,5.99,102708,2485531,15.2
2021-04-25 13:00:00,5.55,102674,2134809,16.7
2021-04-25 14:00:00,5.89,102643,1674932,14.8
2021-04-25 15:00:00,6.65,102609,1122405,11.8
2021-04-25 16:00:00,6.27,102618,559925,9.5
2021-04-25 17:00:00,5.91,102556,116090,6.65
2021-04-25 18:00:00,7.13,102583,0.252,6.12
2021-04-25 19:00:00,6.17,102596,-0.084,3.96
2021-04-25 20:00:00,5.76,102592,0,3.09
2021-04-25 21:00:00,7.11,102568,0,3.23
2021-04-25 22:00:00,4.97,102574,0,1.76
2021-04-25 23:00:00,4.98,102476,5.39E-11,1.16
2021-04-26 00:00:00,6.01,102460,5.39E-11,1.92
2021-04-26 01:00:00,4.7,102430,-1.10E-10,0.408
2021-04-26 02:00:00,4.7,102400,0,0.122
2021-04-26 03:00:00,5.1,102348,66414,1.27
2021-04-26 04:00:00,4.27,102378,466615,3.37
2021-04-26 05:00:00,4.38,102328,1021485,7.79
2021-04-26 06:00:00,4.94,102285,1589565,8.21
2021-04-26 07:00:00,4.29,102265,2111334,14.4
2021-04-26 08:00:00,3.9,102232,2525587,17
2021-04-26 09:00:00,4.5,102184,2789675,14.9
2021-04-26 10:00:00,3.97,102115,2892142,19.9
2021-04-26 11:00:00,4.97,102027,2823554,19.5
2021-04-26 12:00:00,5.34,101971,2556816,15.8
2021-04-26 13:00:00,6,101854,2115368,16.8
2021-04-26 14:00:00,6.16,101789,1587910,14.7
2021-04-26 15:00:00,6.33,101765,1013482,12.1
2021-04-26 16:00:00,6.04,101744,488600,9.73
2021-04-26 17:00:00,6.16,101697,104827,7.45
2021-04-26 18:00:00,7.16,101682,-0.34,6.81
2021-04-26 19:00:00,6.01,101689,0.718,4.77
2021-04-26 20:00:00,5.84,101655,0,3.89
2021-04-26 21:00:00,6.62,101631,0,4.27
2021-04-26 22:00:00,5.33,101549,0,2.67
2021-04-26 23:00:00,5.17,101475,5.39E-11,2.17
2021-04-27 00:00:00,5.88,101429,5.39E-11,2.71
2021-04-27 01:00:00,5.04,101369,-1.10E-10,1.13
2021-04-27 02:00:00,4.92,101337,0,0.771
2021-04-27 03:00:00,4.99,101285,70211,2.09
2021-04-27 04:00:00,4.43,101312,448220,3.99
2021-04-27 05:00:00,3.88,101337,990261,8.47
2021-04-27 06:00:00,4.17,101252,1553370,9.19
2021-04-27 07:00:00,4.29,101245,2079851,15.7
2021-04-27 08:00:00,4.89,101224,2493503,18.2
2021-04-27 09:00:00,5.53,101157,2755762,15.9
2021-04-27 10:00:00,4.95,101114,2847537,21
2021-04-27 11:00:00,4.95,101068,2788760,21.1
2021-04-27 12:00:00,5.18,101003,2536302,17.4
2021-04-27 13:00:00,4.97,100934,2162384,19.2
2021-04-27 14:00:00,4.99,100903,1675275,17.3
2021-04-27 15:00:00,5.37,100878,1106670,14.1
2021-04-27 16:00:00,4.74,100934,554245,12.1
2021-04-27 17:00:00,5.91,100850,129262,9.3
2021-04-27 18:00:00,6.4,100852,0.605,8.3
2021-04-27 19:00:00,6.29,100911,1.02,6.41
2021-04-27 20:00:00,6.16,100904,0,5.54
2021-04-27 21:00:00,6.86,100851,0,5.43
2021-04-27 22:00:00,6.01,100835,0,4.29
2021-04-27 23:00:00,5.71,100788,5.39E-11,3.65
2021-04-28 00:00:00,5.93,100747,5.39E-11,3.92
2021-04-28 01:00:00,5.48,100722,-1.10E-10,2.54
2021-04-28 02:00:00,5.66,100692,0,2.13
2021-04-28 03:00:00,5.67,100656,81272,3.32
2021-04-28 04:00:00,5.04,100692,492908,5.39
2021-04-28 05:00:00,4.6,100652,1047309,9.6
2021-04-28 06:00:00,5.19,100623,1615041,9.95
2021-04-28 07:00:00,5.12,100622,2110770,16.4
2021-04-28 08:00:00,5.71,100602,2480140,18.6
2021-04-28 09:00:00,6.08,100544,2643213,16.4
2021-04-28 10:00:00,5.59,100508,2599781,20.4
2021-04-28 11:00:00,5.72,100463,2395377,20.7
2021-04-28 12:00:00,5.63,100409,2018037,17.7
2021-04-28 13:00:00,5.62,100354,1460804,18.5
2021-04-28 14:00:00,6.41,100320,922032,16.5
2021-04-28 15:00:00,6.43,100277,613187,14.5
2021-04-28 16:00:00,7.71,100288,343747,12.7
2021-04-28 17:00:00,8.22,100318,97021,11.4
